doc_id,prediction_index,pred_label,pred_start,pred_end,pred_text
article_43,25,anecdote,3172,3209,The Senate also has two independents
article_43,26,anecdote,3214,3245,they caucus with the Democrats
article_43,27,testimony,3246,3356,"""We demonstrated once again that every single Republican is in favor of defunding Obamacare,"" he told Newsmax"
article_43,28,anecdote,3362,3449,senators backed a measure to temporarily fund the government that Obama later rejected
article_43,29,testimony,3450,3482,"""We had a solid party-line vote"
article_43,30,testimony,3483,3564,"Our difficulty, of course, in achieving that has to do with simple mathematics."""
article_43,31,testimony,3564,3574,Meanwhile
article_43,32,testimony,3575,3784,McConnell told The Hill that he took over the negotiations leading to the final agreement after Senate Majority Leader Harry Reid of Nevada and the White House rejected the latest offer from House Republicans
article_43,33,testimony,3785,3953,"""By the time I came in [Wednesday], it was clear to me that it was up to me to get us out of the government shutdown and make sure we didn't default,"" he told The Hill"
article_43,34,testimony,3954,4170,"He said he related the party's untenable position to fellow Republican senators privately via football analogies, looking toward being in a better position to seek cuts in spending and entitlement programs next year"
article_43,35,testimony,4171,4197,"""So I met with my members"
article_43,36,testimony,4198,4284,"I said, 'Look, I think we all know I have a weak hand here,'"" McConnell told The Hill"
article_43,37,testimony,4285,4314,"""I'm on my own two-yard line"
article_43,38,testimony,4315,4453,"The offensive line is a little shaky, and what best I think we can do is get off a punt here to try to get into a better field position."""
article_43,39,assumption,4453,4579,But his requirements for the deal were that it not raise taxes nor jeopardize the spending cuts imposed through sequestration
article_43,40,testimony,4580,4792,"""We didn't raise taxes and we didn't bust the caps, but we'll be back at it in January and February, which is why I call it a punt, with better field position to fight again another day,"" McConnell told The Hill"
article_44,0,assumption,0,88,Over the past few days we’ve seen what happens when you assign someone a single identity
article_44,1,assumption,89,188,"Pollsters assumed that most Latinos would vote only as Latinos, and therefore against Donald Trump"
article_44,2,statistics,206,231,percentage voted for him
article_44,3,assumption,235,315,"ollsters assumed women would vote primarily as women, and go for Hillary Clinton"
article_44,4,statistics,333,358,number voted against her
article_44,5,assumption,359,433,They assumed African-Americans would vote along straight Democratic lines
article_44,6,assumption,483,496,ballot blank
article_44,7,assumption,499,586,"The pollsters reduced complex individuals to a single identity, and are now embarrassed"
article_44,8,assumption,589,660,But pollsters are not the only people guilty of reductionist solitarism
article_44,9,assumption,661,740,This mode of thinking is one of the biggest problems facing this country today
article_44,10,assumption,743,828,Trump spent the entire campaign reducing people to one identity and then generalizing
article_44,11,assumption,829,856,Muslims are only one thing
article_44,12,assumption,861,880,they are dangerous
article_44,13,assumption,881,909,Mexicans are only one thing
article_44,14,assumption,914,928,that is alien
article_44,15,anecdote,929,934,When
article_44,16,anecdote,940,1013,talked about African-Americans he always talked about inner-city poverty
article_44,17,assumption,1020,1078,that was the sum total of the black experience in America
article_44,18,assumption,1081,1153,Bigots turn multidimensional human beings into one-dimensional creatures
article_44,19,assumption,1154,1222,Anti-Semites define Jewishness in a certain crude miniaturizing way
article_44,20,assumption,1223,1287,Racists define both blackness and whiteness in just that manner
article_44,21,assumption,1288,1386,Populists dehumanize complex people into the moronic categories of “the people” and “the elites.”
article_44,22,assumption,1388,1452,But it’s not only racists who reduce people to a single identity
article_44,23,assumption,1453,1491,"These days it’s the anti-racists, too"
article_44,24,assumption,1492,1585,"To raise money and mobilize people, advocates play up ethnic categories to an extreme degree"
article_44,25,assumption,1588,1763,Large parts of popular culture — and pretty much all of stand-up comedy — consist of reducing people to one or another identity and then making jokes about that generalization
article_44,26,assumption,1764,1903,The people who worry about cultural appropriation reduce people to an ethnic category and argue that those outside can never understand it
article_44,27,assumption,1904,1960,A single identity walls off empathy and the imagination
article_44,28,assumption,1963,2013,We’re even seeing a wave of voluntary reductionism
article_44,29,assumption,2014,2067,"People feel besieged, or they’re intellectually lazy"
article_44,30,assumption,2071,2110,they reduce themselves to one category
article_44,31,assumption,2111,2180,Being an evangelical used to mean practicing a certain form of faith
article_44,32,assumption,2181,2243,"But “evangelical” has gone from being an adjective to a noun,"
article_44,33,assumption,2243,2309,a simplistic tribal identity that commands Republican affiliation
article_44,34,assumption,2329,2432,you reduce complex individuals to one thing you’ll go through life clueless about the world around you
article_44,35,assumption,2433,2491,People’s classifications now shape how they see the world
article_44,36,testimony,2502,2588,"the philosopher Amartya Sen has argued, this mentality makes the world more flammable"
article_44,37,assumption,2589,2676,"Crude tribal dividing lines inevitably arouse a besieged, victimized us/them mentality"
article_44,38,assumption,2677,2764,This mentality assumes that the relations between groups are zero sum and antagonistic
article_44,39,assumption,2765,2854,"People with this mentality tolerate dishonesty, misogyny and terrorism on their own side"
article_44,40,assumption,2862,2914,all morality lays down before the tribal imperative
article_44,41,assumption,2917,3094,"The only way out of this mess is to continually remind ourselves that each human is a conglomeration of identities: ethnic, racial, professional, geographic, religious and so on"
article_44,42,assumption,3095,3199,Even each identity itself is not one thing but a tradition of debate about the meaning of that identity
